price_per_unit,id,product_name,vendor
$0.25/100g,2882911,Channa Dal,NoFrills
$0.22/100g,2882911,Channa Dal,NoFrills
$1.00/100ml,2882915,Chardonnay Dealcoholized Wine,NoFrills
$1.12/100g,2882920,Cheddar & Sour Cream flavoured potato chips,NoFrills
$1.36/100g,2882920,Cheddar & Sour Cream flavoured potato chips,NoFrills
$0.70/100g,2882922,Cheddar Bacon Potato Chips,NoFrills
$1.49/100g,2882923,Cheddar Bay Biscuit Mix,NoFrills
$3.20/100g,2882925,Cheddar Cheese Extra Old 35% M.F.,NoFrills
$2.40/100g,2882925,Cheddar Cheese Extra Old 35% M.F.,NoFrills
$3.20/100g,2882927,Cheddar Cheese Old Cheddar 35% M.F.,NoFrills
$2.40/100g,2882927,Cheddar Cheese Old Cheddar 35% M.F.,NoFrills
$1.44/100g,2882929,Cheddar Cheese with Habanero,NoFrills
$1.45/100g,2882929,Cheddar Cheese with Habanero,NoFrills
$0.72/100g,2882931,Cheddar Flavour Processed Cheese Product Slices,NoFrills
$0.72/100g,2882932,Cheddar Flavour Processed Cheese Product Thick Slices,NoFrills
$1.94/100g,2882933,Cheddar Flavour Seasoned Popcorn,NoFrills
$2.11/100g,2882933,Cheddar Flavour Seasoned Popcorn,NoFrills
$0.80/100g,2882934,Cheddar Hot Dogs,NoFrills
$0.93/100g,2882934,Cheddar Hot Dogs,NoFrills
$0.77/100g,2882934,Cheddar Hot Dogs,NoFrills
$1.11/100g,2882935,Cheddar Jack'D Baked Snack Crackers,NoFrills
$1.66/100g,2882935,Cheddar Jack'D Baked Snack Crackers,NoFrills
$1.27/100g,2882935,Cheddar Jack'D Baked Snack Crackers,NoFrills
$1.38/100g,2882935,Cheddar Jack'D Baked Snack Crackers,NoFrills
$1.20/100g,2882936,Cheddar Jalapeno Smokies Pork Sausages,NoFrills
$1.00/100g,2882936,Cheddar Jalapeno Smokies Pork Sausages,NoFrills
$1.10/100g,2882936,Cheddar Jalapeno Smokies Pork Sausages,NoFrills
$1.06/100g,2882938,Cheddar Jalapeño flavoured potato chips,NoFrills
$1.49/100g,2882938,Cheddar Jalapeño flavoured potato chips,NoFrills
$1.17/100g,2882938,Cheddar Jalapeño flavoured potato chips,NoFrills
$1.05/100g,2882938,Cheddar Jalapeño flavoured potato chips,NoFrills
$1.28/100g,2882938,Cheddar Jalapeño flavoured potato chips,NoFrills
$2.75/100g,2882939,Cheddar Style Shreds,NoFrills
$2.65/100g,2882940,Cheddar Style Slices ,NoFrills
$2.75/100g,2882940,Cheddar Style Slices ,NoFrills
$1.20/100g,2882941,Cheddar Smokies ,NoFrills
$1.00/100g,2882941,Cheddar Smokies ,NoFrills
$1.10/100g,2882941,Cheddar Smokies ,NoFrills
$1.77/100g,2882942,Chee Zees Crunchy Cheese Flavoured Snack Original,NoFrills
$2.15/100g,2882943,Cheedar & Sour Cream Potato chips,NoFrills
$2.00/100g,2882943,Cheedar & Sour Cream Potato chips,NoFrills
$0.71/100g,2882944,Cheerios Cereal Apple Cinnamon Family Size,NoFrills
$0.89/100g,2882945,Cheerios Cereal Multi Grain Jumbo,NoFrills
$1.06/100g,2882946,"Cheerios Oat Crunch Breakfast Cereal, Cinnamon, Family Size",NoFrills
$1.06/100g,2882947,"Cheerios Oat Crunch Breakfast Cereal, Oats 'N Honey, Family Size",NoFrills
$1.07/100g,2882948,"Cheerios Oat Crunch, Almond, Family Size ",NoFrills
$1.01/100g,2882952,Cheese & Pepperoni Frozen Pizza Snacks,NoFrills
$1.00/100g,2882954,Cheese & Spinach Ravioli ,NoFrills
$0.85/100g,2882954,Cheese & Spinach Ravioli ,NoFrills
$0.71/100g,2882954,Cheese & Spinach Ravioli ,NoFrills
$2.75/100g,2882955,Cheese Aged Havarti 36% M.F.,NoFrills
$3.00/100g,2882955,Cheese Aged Havarti 36% M.F.,NoFrills
$2.50/100g,2882955,Cheese Aged Havarti 36% M.F.,NoFrills
$1.00/100g,2882956,Cheese and Bacon Tortellini,NoFrills
$0.85/100g,2882956,Cheese and Bacon Tortellini,NoFrills
$0.71/100g,2882956,Cheese and Bacon Tortellini,NoFrills
$1.66/100g,2882957,"Cheese Bits, Cheddar",NoFrills
$1.55/100g,2882957,"Cheese Bits, Cheddar",NoFrills
$1.04/100g,2882957,"Cheese Bits, Cheddar",NoFrills
$0.80/100g,2882959,Cheese Cannelloni ,NoFrills
$0.78/100g,2882959,Cheese Cannelloni ,NoFrills
$0.61/100g,2882959,Cheese Cannelloni ,NoFrills
$0.88/100g,2882959,Cheese Cannelloni ,NoFrills
$0.93/100g,2882959,Cheese Cannelloni ,NoFrills
$2.61/100g,2882961,"Cheese Dippers, Original",NoFrills
$2.64/100g,2882961,"Cheese Dippers, Original",NoFrills
$1.41/100g,2882961,"Cheese Dippers, Original",NoFrills
$2.14/100g,2882961,"Cheese Dippers, Original",NoFrills
$2.71/100g,2882961,"Cheese Dippers, Original",NoFrills
$1.80/100g,2882967,Cheese Hors D’Oeuvre Collection,NoFrills
$1.50/100g,2882968,Cheese Nibs Cheddar/Jalapeno Crackers,NoFrills
$1.40/100g,2882968,Cheese Nibs Cheddar/Jalapeno Crackers,NoFrills
$1.25/100g,2882968,Cheese Nibs Cheddar/Jalapeno Crackers,NoFrills
$0.94/100g,2882968,Cheese Nibs Cheddar/Jalapeno Crackers,NoFrills
$1.50/100g,2882969,Cheese Nibs Sweet Chili & Sour Cream Crackers,NoFrills
$1.40/100g,2882969,Cheese Nibs Sweet Chili & Sour Cream Crackers,NoFrills
$1.25/100g,2882969,Cheese Nibs Sweet Chili & Sour Cream Crackers,NoFrills
$0.94/100g,2882969,Cheese Nibs Sweet Chili & Sour Cream Crackers,NoFrills
$0.69/100g,2882970,Cheese Pizzas,NoFrills
$1.22/100g,2882975,Cheese Sticks,NoFrills
$1.43/100g,2882975,Cheese Sticks,NoFrills
$1.24/100g,2882975,Cheese Sticks,NoFrills
$1.32/100g,2882975,Cheese Sticks,NoFrills
$0.62/100g,2882977,Cheese Tortellini,NoFrills
$0.61/100g,2882977,Cheese Tortellini,NoFrills
$2.00/100g,2882980,"Cheese, Bocconcini Cocktail Light",NoFrills
$3.43/100g,2882981,"Cheese, Brie Light",NoFrills
$1.11/100g,2882982,"Cheese, Cheddar with Jalapeño Mexican Fiesta 31 % M.F. 400 g",NoFrills
$1.22/100g,2882982,"Cheese, Cheddar with Jalapeño Mexican Fiesta 31 % M.F. 400 g",NoFrills
$1.37/100g,2882982,"Cheese, Cheddar with Jalapeño Mexican Fiesta 31 % M.F. 400 g",NoFrills
$1.19/100g,2882982,"Cheese, Cheddar with Jalapeño Mexican Fiesta 31 % M.F. 400 g",NoFrills
$1.00/100g,2882982,"Cheese, Cheddar with Jalapeño Mexican Fiesta 31 % M.F. 400 g",NoFrills
$4.28/100g,2882983,"Cheese, Fig Goat's Milk",NoFrills
$3.57/100g,2882983,"Cheese, Fig Goat's Milk",NoFrills
$3.21/100g,2882983,"Cheese, Fig Goat's Milk",NoFrills
$2.86/100g,2882984,"Cheese, Gluten-Free Sauce Mix",NoFrills
$2.83/100g,2882984,"Cheese, Gluten-Free Sauce Mix",NoFrills
$3.96/100g,2882985,"Cheese, Havarti Slices 25% Less Fat",NoFrills
$3.75/100g,2882985,"Cheese, Havarti Slices 25% Less Fat",NoFrills
$2.75/100g,2882989,"Cheese, Spreadable",NoFrills
$2.77/100g,2882989,"Cheese, Spreadable",NoFrills
$1.48/100g,2882989,"Cheese, Spreadable",NoFrills
$2.25/100g,2882989,"Cheese, Spreadable",NoFrills
$2.85/100g,2882989,"Cheese, Spreadable",NoFrills
$1.72/100g,2882990,"Cheestrings Cheddar Cheese, 16 units",NoFrills
$1.75/100g,2882990,"Cheestrings Cheddar Cheese, 16 units",NoFrills
$1.72/100g,2882991,"Cheestrings Marble Cheese, 16 units",NoFrills
$1.75/100g,2882991,"Cheestrings Marble Cheese, 16 units",NoFrills
$2.30/100g,2882993,"Cheestrings Marble Lactose-Free Cheese, 12 units",NoFrills
$2.29/100g,2882993,"Cheestrings Marble Lactose-Free Cheese, 12 units",NoFrills
$2.34/100g,2882993,"Cheestrings Marble Lactose-Free Cheese, 12 units",NoFrills
$1.72/100g,2882994,"Cheestrings Mozzarella Cheese, 16 units",NoFrills
$1.75/100g,2882994,"Cheestrings Mozzarella Cheese, 16 units",NoFrills
$2.30/100g,2882995,"Cheestrings Mozzarella Lactose Free Cheese, 12 units",NoFrills
$2.34/100g,2882995,"Cheestrings Mozzarella Lactose Free Cheese, 12 units",NoFrills
$2.30/100g,2882996,Cheestrings Pizza Mozzarella Cheese X-Treme Nacho Stringable 26 % M.F.,NoFrills
$2.34/100g,2882996,Cheestrings Pizza Mozzarella Cheese X-Treme Nacho Stringable 26 % M.F.,NoFrills
$2.30/100g,2882997,Cheestrings Pizza Mozzarella Cheese X-Treme Pizza Stringable 18 % M.F.,NoFrills
$2.34/100g,2882997,Cheestrings Pizza Mozzarella Cheese X-Treme Pizza Stringable 18 % M.F.,NoFrills
$2.00/100g,2882998,Cheesy Jalapeño  Bites,NoFrills
$1.75/100g,2882998,Cheesy Jalapeño  Bites,NoFrills
$1.40/100g,2882999,Cheesy Loaded Potatoes with Angus Beef Frozen Meal,NoFrills
$0.88/100g,2882999,Cheesy Loaded Potatoes with Angus Beef Frozen Meal,NoFrills
$1.23/100g,2882999,Cheesy Loaded Potatoes with Angus Beef Frozen Meal,NoFrills
$4.58/100g,2883002,Cheezee Crackers Plant-Based Cheese & Herb Flavour,NoFrills
$3.74/100g,2883004,Cheezy Cracker Bites,NoFrills
$3.33/100g,2883004,Cheezy Cracker Bites,NoFrills
$1.30/100g,2883008,Cherry Blasters Soft Candy,NoFrills
$1.46/100g,2883008,Cherry Blasters Soft Candy,NoFrills
$1.62/100g,2883008,Cherry Blasters Soft Candy,NoFrills
$0.88/100ml,2883010,Cherry Dipping Sauce,NoFrills
$0.16/100ml,2883013,Cherry Flavoured Cola ,NoFrills
$1.16/100ml,2883014,Cherry Garcia Ice Cream Non-GMO ,NoFrills
$0.20/100ml,2883016,Cherry Limeade Sparkling Water,NoFrills
$0.70/100g,2883020,Cherry Pie 10 Inch,NoFrills
$0.60/100g,2883020,Cherry Pie 10 Inch,NoFrills
$0.92/100ml,2883022,Cherry Pie Filling,NoFrills
$1.02/100ml,2883022,Cherry Pie Filling,NoFrills
$1.28/100g,2883023,Cherry Tomato and Arugula Flatbread,NoFrills
$1.14/100g,2883023,Cherry Tomato and Arugula Flatbread,NoFrills
$1.23/100g,2883023,Cherry Tomato and Arugula Flatbread,NoFrills
$0.67/100g,2883024,Cherry Tomatoes,NoFrills
$1.50/100g,2883027,Cherry-Topped New York-Style Cheesecake,NoFrills
$1.67/100g,2883027,Cherry-Topped New York-Style Cheesecake,NoFrills
$1.66/100g,2883029,Chewy Apple Bar   ,NoFrills
$1.43/100g,2883030,Chewy Bars Oats & Chocolate ,NoFrills
$1.71/100g,2883033,"Chewy Chia Whole Grain Bars Dark Chocolate, Almond & Sea Salt",NoFrills
$1.67/100g,2883037,Chewy Granola Bars - Caramel & Chocolate Flavour,NoFrills
$1.66/100g,2883037,Chewy Granola Bars - Caramel & Chocolate Flavour,NoFrills
$1.66/100g,2883038,Chewy Granola Bars - Chocolatey Chip,NoFrills
$1.66/100g,2883039,Chewy Granola Bars - Rocky Road,NoFrills
$1.66/100g,2883040,Chewy Granola Bars - S'mores,NoFrills
$1.66/100g,2883042,Chewy Granola Cereal Or Fruit Bars Strawberry Fruit Crumble,NoFrills
$1.22/100g,2883046,"Chewy Trail Mix Granola Bars, Fruit and Nut, 28 ct",NoFrills
$1.71/100g,2883049,Chewy Whole Grain Bars Dark Mocha Almond,NoFrills
$1.08/100g,2883051,Chex Chocolate Cereal ,NoFrills
$1.11/100g,2883051,Chex Chocolate Cereal ,NoFrills
$1.43/100g,2883054,Chia Plus Coconut Chia Granola,NoFrills
$1.72/100g,2883059,Chicago Mix Popcorn,NoFrills
$0.28/100ml,2883067,Chick Peas,NoFrills
$0.23/100ml,2883067,Chick Peas,NoFrills
$0.31/100ml,2883067,Chick Peas,NoFrills
$0.33/100g,2883068,Chick Peas,NoFrills
$0.28/100ml,2883069,"Chick Peas, No Salt Added",NoFrills
$0.23/100ml,2883069,"Chick Peas, No Salt Added",NoFrills
$0.31/100ml,2883069,"Chick Peas, No Salt Added",NoFrills
$0.71/100ml,2883072,Chicken & Rib Renegade BBQ Sauce,NoFrills
$1.13/100g,2883073,Chicken & Ribs Seasoning,NoFrills
$1.26/100g,2883076,Chicken and Broccoli Gratin,NoFrills
$0.98/100g,2883076,Chicken and Broccoli Gratin,NoFrills
$0.55/100ml,2883077,Chicken and Rice Soup,NoFrills
$1.67/100g,2883078,Chicken and Tomato Flavoured Potato Chips,NoFrills
$1.52/100g,2883078,Chicken and Tomato Flavoured Potato Chips,NoFrills
$1.75/100g,2883078,Chicken and Tomato Flavoured Potato Chips,NoFrills
$1.50/100g,2883078,Chicken and Tomato Flavoured Potato Chips,NoFrills
$0.79/100g,2883084,Chicken Bouillon,NoFrills
$1.00/100ml,2883085,Chicken Bouillon Concentrate,NoFrills
$1.09/100g,2883086,Chicken Bouillon Cubes,NoFrills
$1.24/100g,2883087,Chicken Bouillon Cubes,NoFrills
$1.06/100g,2883088,Chicken Breakfast Strips,NoFrills
$1.23/100g,2883095,Chicken Breast Fillets,NoFrills
$1.67/100g,2883095,Chicken Breast Fillets,NoFrills
$1.25/100g,2883097,Chicken Breast Nuggets,NoFrills
$1.25/100g,2883099,Chicken Breast Strips,NoFrills
$3.00/100g,2883100,Chicken Breast Strips,NoFrills
$3.17/100g,2883100,Chicken Breast Strips,NoFrills
$2.25/100g,2883105,"Chicken Breast, Cooked",NoFrills
$2.00/100g,2883105,"Chicken Breast, Cooked",NoFrills
$1.50/100g,2883105,"Chicken Breast, Cooked",NoFrills
$2.15/100g,2883105,"Chicken Breast, Cooked",NoFrills
$0.90/100g,2883109,Chicken Broccoli Cheddar Bake,NoFrills
$0.88/100g,2883109,Chicken Broccoli Cheddar Bake,NoFrills
$0.69/100g,2883109,Chicken Broccoli Cheddar Bake,NoFrills
$1.00/100g,2883109,Chicken Broccoli Cheddar Bake,NoFrills
$1.05/100g,2883109,Chicken Broccoli Cheddar Bake,NoFrills
$0.14/100ml,2883111,Chicken Broth,NoFrills
$0.15/100ml,2883111,Chicken Broth,NoFrills
$0.20/100ml,2883112,Chicken Broth,NoFrills
$0.18/100ml,2883112,Chicken Broth,NoFrills
$0.17/100ml,2883112,Chicken Broth,NoFrills
$0.19/100ml,2883113,Chicken Broth,NoFrills
$0.20/100ml,2883117,Chicken Broth with White Wine,NoFrills
$0.18/100ml,2883117,Chicken Broth with White Wine,NoFrills
$0.17/100ml,2883117,Chicken Broth with White Wine,NoFrills
$1.66/100g,2883119,Chicken Bun Cha,NoFrills
$1.67/100g,2883119,Chicken Bun Cha,NoFrills
$1.50/100g,2883125,Chicken Chow Mein,NoFrills
$0.72/100g,2883127,Chicken Curry Flavour Instant Noodles,NoFrills
$0.88/100g,2883129,Chicken Cutlettes Buffalo Style,NoFrills
$0.93/100g,2883129,Chicken Cutlettes Buffalo Style,NoFrills
$1.17/100g,2883129,Chicken Cutlettes Buffalo Style,NoFrills
$1.28/100g,2883129,Chicken Cutlettes Buffalo Style,NoFrills
$0.76/100g,2883133,Chicken Dumpling,NoFrills
$0.95/100g,2883134,Chicken Fettuccine Frozen Meal,NoFrills
$0.61/100g,2883139,Chicken Fried Rice,NoFrills
$0.58/100g,2883139,Chicken Fried Rice,NoFrills
$0.39/100g,2883139,Chicken Fried Rice,NoFrills
$0.70/100g,2883139,Chicken Fried Rice,NoFrills
$0.99/100g,2883141,Chicken General Tao,NoFrills
$0.97/100g,2883141,Chicken General Tao,NoFrills
$0.76/100g,2883141,Chicken General Tao,NoFrills
$1.10/100g,2883141,Chicken General Tao,NoFrills
$1.16/100g,2883141,Chicken General Tao,NoFrills
$4.00/100g,2883142,Chicken Gravy Mix,NoFrills
$3.96/100g,2883142,Chicken Gravy Mix,NoFrills
$0.44/100g,2883145,Chicken Hot Dogs,NoFrills
$1.66/100g,2883147,Chicken Khao Soi,NoFrills
$1.67/100g,2883147,Chicken Khao Soi,NoFrills
$2.86/100g,2883150,Chicken Kyiv Breaded Boneless Seasoned Filled Chicken Breasts,NoFrills
$0.80/100g,2883151,Chicken Lasagna,NoFrills
$0.78/100g,2883151,Chicken Lasagna,NoFrills
$0.61/100g,2883151,Chicken Lasagna,NoFrills
$0.88/100g,2883151,Chicken Lasagna,NoFrills
$0.93/100g,2883151,Chicken Lasagna,NoFrills
$1.66/100g,2883164,Chicken Masala on Rice,NoFrills
$1.67/100g,2883164,Chicken Masala on Rice,NoFrills
$0.55/100ml,2883166,Chicken Noodle Soup,NoFrills
$0.90/100g,2883170,Chicken Parm Radiatori Pasta Bake,NoFrills
$0.88/100g,2883170,Chicken Parm Radiatori Pasta Bake,NoFrills
$0.69/100g,2883170,Chicken Parm Radiatori Pasta Bake,NoFrills
$1.00/100g,2883170,Chicken Parm Radiatori Pasta Bake,NoFrills
$1.05/100g,2883170,Chicken Parm Radiatori Pasta Bake,NoFrills
$0.88/100g,2883174,Chicken Parmesan With Spaghetti & Marinara,NoFrills
$1.86/100g,2883175,Chicken Pepperoni Snacks,NoFrills
$2.26/100g,2883175,Chicken Pepperoni Snacks,NoFrills
$1.66/100g,2883176,Chicken Pho,NoFrills
$1.67/100g,2883176,Chicken Pho,NoFrills
$1.55/100g,2883177,Chicken Pho Noodles Soup,NoFrills
$1.38/100g,2883178,Chicken Pot Pie,NoFrills
$1.08/100g,2883178,Chicken Pot Pie,NoFrills
$1.40/100g,2883179,Chicken Pot Pie,NoFrills
$1.28/100g,2883179,Chicken Pot Pie,NoFrills
$1.12/100g,2883180,Chicken Pot Pie,NoFrills
$0.87/100g,2883180,Chicken Pot Pie,NoFrills
$2.71/100g,2883187,"Chicken Souvlaki, Value Pack",NoFrills
$1.46/100g,2883187,"Chicken Souvlaki, Value Pack",NoFrills
$1.57/100g,2883188,Chicken Spring Rolls,NoFrills
$1.22/100g,2883188,Chicken Spring Rolls,NoFrills
$0.76/100g,2883190,Chicken Stir Fry Skillet Meals,NoFrills
$0.74/100g,2883190,Chicken Stir Fry Skillet Meals,NoFrills
$0.58/100g,2883190,Chicken Stir Fry Skillet Meals,NoFrills
$0.92/100g,2883190,Chicken Stir Fry Skillet Meals,NoFrills
$0.67/100g,2883190,Chicken Stir Fry Skillet Meals,NoFrills
$1.06/100g,2883194,Chicken Stuffing Mix,NoFrills
$0.81/100g,2883194,Chicken Stuffing Mix,NoFrills
$1.06/100g,2883195,"Chicken Stuffing Mix, Low Sodium",NoFrills
$0.81/100g,2883195,"Chicken Stuffing Mix, Low Sodium",NoFrills
$0.76/100g,2883207,Chicken Vienna Sausages In Chicken Broth,NoFrills
$0.76/100g,2883208,"Chicken Vienna Sausages In Chicken Broth, Hot & Spicy",NoFrills
$0.44/100g,2883210,Chicken Wiener,NoFrills
$0.44/100g,2883211,Chicken Wieners Original,NoFrills
$1.22/100g,2883213,"Chicken Wings, Club Pack",NoFrills
$1.65/100g,2883214,"Chicken Wings, Crisp & Crunchy Mild Southern-Style ",NoFrills
$1.32/100g,2883215,"Chicken Wings, Honey Garlic",NoFrills
$1.10/100g,2883215,"Chicken Wings, Honey Garlic",NoFrills
$1.32/100g,2883216,"Chicken Wings, Medium BBQ",NoFrills
$1.10/100g,2883216,"Chicken Wings, Medium BBQ",NoFrills
$1.32/100g,2883217,"Chicken Wings, Mild BBQ",NoFrills
$1.10/100g,2883217,"Chicken Wings, Mild BBQ",NoFrills
$1.66/100g,2883218,Chicken Wonton Soup Bowl,NoFrills
$1.67/100g,2883218,Chicken Wonton Soup Bowl,NoFrills
$1.66/100g,2883220,Chicken Yellow Curry on Rice,NoFrills
$1.67/100g,2883220,Chicken Yellow Curry on Rice,NoFrills
$4.00/100g,2883221,"Chicken, 25% Less Salt Gravy Mix",NoFrills
$3.96/100g,2883221,"Chicken, 25% Less Salt Gravy Mix",NoFrills
$1.32/100g,2883222,"Chicken, Bacon and Caramelized Onion Flatbread",NoFrills
$1.18/100g,2883222,"Chicken, Bacon and Caramelized Onion Flatbread",NoFrills
$1.26/100g,2883222,"Chicken, Bacon and Caramelized Onion Flatbread",NoFrills
$3.81/100g,2883224,"Chicken, Salt-Free Seasoning",NoFrills
$1.33/100g,2883226,Chickpea & Edamame Salad,NoFrills
$0.24/100ml,2883227,Chickpea And Faba Bean Mix  ,NoFrills
$0.31/100ml,2883229,Chickpeas,NoFrills
$0.28/100ml,2883229,Chickpeas,NoFrills
$0.25/100g,2883231,Chickpeas,NoFrills
$0.22/100g,2883231,Chickpeas,NoFrills
$0.39/100g,2883232,Chickpeas,NoFrills
$0.31/100ml,2883233,Chickpeas,NoFrills
$0.16/100ml,2883236,Chickpeas,NoFrills
$0.19/100ml,2883236,Chickpeas,NoFrills
$0.24/100ml,2883237,Chickpeas ,NoFrills
$1.00/100g,2883242,Chili Lime Pineapple Skewers ,NoFrills
$1.33/100g,2883243,Chili Paste,NoFrills
$1.18/100g,2883243,Chili Paste,NoFrills
$0.66/100ml,2883249,Chili Sauce for Chicken,NoFrills
$0.61/100ml,2883249,Chili Sauce for Chicken,NoFrills
$0.60/100ml,2883250,Chili Sauce for Spring Rolls,NoFrills
$0.55/100ml,2883250,Chili Sauce for Spring Rolls,NoFrills
$0.54/100ml,2883250,Chili Sauce for Spring Rolls,NoFrills
$4.12/100g,2883251,Chili Seasoning Mix,NoFrills
$5.37/100g,2883251,Chili Seasoning Mix,NoFrills
$2.86/100g,2883252,Chili Seasoning Mix,NoFrills
$2.83/100g,2883252,Chili Seasoning Mix,NoFrills
$1.09/100g,2883255,Chilli Chatka Flavoured Snack,NoFrills
$0.87/100g,2883256,"Chilli Powder, Hot",NoFrills
$2.00/100g,2883257,China Green Tea,NoFrills
$1.27/100g,2883268,"Chipits  Peanut Butter Baking Chips, 270G",NoFrills
$1.29/100g,2883268,"Chipits  Peanut Butter Baking Chips, 270G",NoFrills
$1.48/100g,2883268,"Chipits  Peanut Butter Baking Chips, 270G",NoFrills
$1.72/100g,2883269,"Chipits 70% Dark Chocolate Chunks, 200G",NoFrills
$1.75/100g,2883269,"Chipits 70% Dark Chocolate Chunks, 200G",NoFrills
$2.00/100g,2883269,"Chipits 70% Dark Chocolate Chunks, 200G",NoFrills
$1.27/100g,2883270,Chipits Butterscotch Baking Chips,NoFrills
$1.29/100g,2883270,Chipits Butterscotch Baking Chips,NoFrills
$1.48/100g,2883270,Chipits Butterscotch Baking Chips,NoFrills
$1.72/100g,2883271,Chipits Cream Cheese,NoFrills
$1.75/100g,2883271,Chipits Cream Cheese,NoFrills
$2.00/100g,2883271,Chipits Cream Cheese,NoFrills
$1.38/100g,2883272,"Chipits Milk Chocolate Chips, 250G",NoFrills
$1.40/100g,2883272,"Chipits Milk Chocolate Chips, 250G",NoFrills
$1.60/100g,2883272,"Chipits Milk Chocolate Chips, 250G",NoFrills
$1.27/100g,2883274,"Chipits Pure Semi-Sweet Chocolate Chips, 270G",NoFrills
$1.29/100g,2883274,"Chipits Pure Semi-Sweet Chocolate Chips, 270G",NoFrills
$1.48/100g,2883274,"Chipits Pure Semi-Sweet Chocolate Chips, 270G",NoFrills
$1.27/100g,2883275,"Chipits Semi-Sweet Minis Chocolate Chips, 270G",NoFrills
$1.29/100g,2883275,"Chipits Semi-Sweet Minis Chocolate Chips, 270G",NoFrills
$1.48/100g,2883275,"Chipits Semi-Sweet Minis Chocolate Chips, 270G",NoFrills
$1.72/100g,2883276,Chipits Skor Toffee Bits Baking Candy,NoFrills
$1.75/100g,2883276,Chipits Skor Toffee Bits Baking Candy,NoFrills
$2.00/100g,2883276,Chipits Skor Toffee Bits Baking Candy,NoFrills
$1.53/100g,2883277,"Chipits Special Dark Chocolate Chips, 225G",NoFrills
$1.55/100g,2883277,"Chipits Special Dark Chocolate Chips, 225G",NoFrills
$1.77/100g,2883277,"Chipits Special Dark Chocolate Chips, 225G",NoFrills
$1.99/100g,2883278,Chipits Unsweetened Cocoa,NoFrills
$1.72/100g,2883279,"Chipits White Creme Baking Chips, 200G",NoFrills
$1.75/100g,2883279,"Chipits White Creme Baking Chips, 200G",NoFrills
$2.00/100g,2883279,"Chipits White Creme Baking Chips, 200G",NoFrills
$1.32/100g,2883280,"Chipits White Creme Baking Chips, 835G",NoFrills
$1.02/100ml,2883281,Chipotle Crema Sauce,NoFrills
$3.99/100ml,2883282,Chipotle Hot Sauce,NoFrills
$3.12/100g,2883283,Chipotle Mango Seasoning,NoFrills
$1.00/100ml,2883284,Chipotle Mayo Sandwich Spread,NoFrills
$1.61/100ml,2883287,Chipotle Peppers in Adobo Sauce,NoFrills
$1.17/100g,2883288,Chipotle Ranch Chop Salad Kit,NoFrills
$1.00/100g,2883290,"Chippy Corn Chips, Barbecue",NoFrills
$1.63/100g,2883291,Chips & Fish English Style,NoFrills
$1.09/100g,2883291,Chips & Fish English Style,NoFrills
$1.23/100g,2883291,Chips & Fish English Style,NoFrills
$0.88/100g,2883292,Chips Ahoy,NoFrills
$0.81/100g,2883292,Chips Ahoy,NoFrills
$1.03/100g,2883292,Chips Ahoy,NoFrills
$0.73/100g,2883292,Chips Ahoy,NoFrills
$0.82/100g,2883292,Chips Ahoy,NoFrills
$0.86/100g,2883293,Chips Ahoy Soft & Chunky Original Cookies,NoFrills
$0.68/100g,2883293,Chips Ahoy Soft & Chunky Original Cookies,NoFrills
$0.69/100g,2883293,Chips Ahoy Soft & Chunky Original Cookies,NoFrills
$1.08/100g,2883294,"Chips Ahoy! Cadbury Mini Eggs Cookies, Chocolate Chips, Family Size",NoFrills
$1.04/100g,2883294,"Chips Ahoy! Cadbury Mini Eggs Cookies, Chocolate Chips, Family Size",NoFrills
$1.10/100g,2883295,Chips Ahoy! Caramilk Cookies,NoFrills
$1.06/100g,2883295,Chips Ahoy! Caramilk Cookies,NoFrills
$1.10/100g,2883296,Chips Ahoy! Chewy Cookies,NoFrills
$1.06/100g,2883296,Chips Ahoy! Chewy Cookies,NoFrills
$0.92/100g,2883297,"Chips Ahoy! Chewy Cookies, Chocolate Chip",NoFrills
$0.73/100g,2883297,"Chips Ahoy! Chewy Cookies, Chocolate Chip",NoFrills
$1.08/100g,2883298,Chips Ahoy! Chunks Cookies,NoFrills
$1.04/100g,2883298,Chips Ahoy! Chunks Cookies,NoFrills
$0.99/100g,2883299,Chips Ahoy! Chunks Cookies,NoFrills
$0.79/100g,2883299,Chips Ahoy! Chunks Cookies,NoFrills
$0.98/100g,2883300,CHIPS AHOY! Crunchy Caramilk Cookies,NoFrills
$0.78/100g,2883300,CHIPS AHOY! Crunchy Caramilk Cookies,NoFrills
$0.79/100g,2883300,CHIPS AHOY! Crunchy Caramilk Cookies,NoFrills
$1.50/100g,2883302,CHIPS AHOY! Mini Original Chocolate Chip Cookies,NoFrills
$1.11/100g,2883302,CHIPS AHOY! Mini Original Chocolate Chip Cookies,NoFrills
$1.00/100g,2883302,CHIPS AHOY! Mini Original Chocolate Chip Cookies,NoFrills
$1.25/100g,2883302,CHIPS AHOY! Mini Original Chocolate Chip Cookies,NoFrills
$1.92/100g,2883303,"Chips Ahoy! Mini Original Chocolate Chip Cookies, Made in a Peanut-Free Facility",NoFrills
$1.42/100g,2883303,"Chips Ahoy! Mini Original Chocolate Chip Cookies, Made in a Peanut-Free Facility",NoFrills
$1.28/100g,2883303,"Chips Ahoy! Mini Original Chocolate Chip Cookies, Made in a Peanut-Free Facility",NoFrills
$1.60/100g,2883303,"Chips Ahoy! Mini Original Chocolate Chip Cookies, Made in a Peanut-Free Facility",NoFrills
